target_1,target_2
0.0717025522782931,0.0
-0.0317723746950806,1.0
0.0648712910307209,0.0
-0.0587509935963248,1.0
-0.0435622699512413,1.0
0.0131018027636135,1.0
-0.029894159159828,0.0
0.0328542685670022,0.0
0.0661865716616861,0.0
-0.0326138270642668,1.0
0.0056665242320454,0.0
0.0503892729817161,0.0
0.0511234291874794,0.0
0.00319253620384,1.0
0.0208841135481182,0.0
0.0189196599269348,0.0
0.0054881620089084,1.0
-0.0230207897758594,0.0
0.0087810585888145,0.0
-0.0299666034729416,1.0
0.0208312083174992,1.0
0.0248289991158768,1.0
-0.0019479206227002,0.0
0.0145724954543907,1.0
-0.039406143912758,1.0
0.0859690369212621,0.0
-0.0449857078302008,1.0
-0.0298802560626933,1.0
0.0320135375938951,0.0
0.0708691317237655,0.0
0.0091912339387317,0.0
0.0191590753956625,0.0
0.0302395168777782,0.0
0.0793157788386887,0.0
0.0309011372192478,0.0
-0.0308113295829607,1.0
0.0019722918878924,1.0
-0.0090475336278563,0.0
-0.0435200162328853,1.0
0.0456540200066357,0.0
-0.0333360642580934,1.0
-0.0442420305945306,1.0
-0.0058072584841562,0.0
0.0202407215107468,0.0
0.0329577104589471,0.0
0.0655819973805947,0.0
-0.0443296540546952,1.0
0.0390958021986071,1.0
-0.0023632399376503,0.0
-0.0449911403947955,1.0
0.0023472097583006,0.0
0.0585738049364496,0.0
0.0085503617065153,0.0
0.0079072170541569,0.0
0.0015345358012945,1.0
0.006108831056053,0.0
-0.0303085164280857,1.0
-0.0195162756304485,1.0
-0.0114151677445702,0.0
0.0151487497710466,1.0
0.0716090473293498,0.0
0.044362434773998,0.0
0.0946557813596121,0.0
0.0190055908023008,1.0
0.0575614909192202,0.0
0.076758881779179,0.0
-0.0028605806880313,0.0
-0.007050830973574,1.0
0.0101496401453463,0.0
-0.0155994725952697,1.0
0.0946557813596121,0.0
-0.0356325612487465,1.0
-0.0204317800152146,0.0
0.0417213704668427,0.0
0.021283317410853,1.0
0.0103767852668889,0.0
-0.0346661798331609,1.0
-0.0202368657995235,1.0
-0.0166557876572825,1.0
-0.0022989291579951,1.0
-0.0084798693663808,1.0
0.0542026636882328,0.0
0.0079680553329086,0.0
0.0039848468418126,0.0
0.060827742300705,0.0
0.042770522616545,0.0
-0.0085104450276959,0.0
0.0267239204686286,0.0
0.0748813817595038,0.0
0.0413402226277741,0.0
-0.0419961890485143,1.0
0.03151713985895,0.0
0.04688333319201,0.0
0.0775906234221883,0.0
0.0224534014770546,0.0
0.0531484857920976,0.0
-0.0117053437921996,1.0
0.0101324019441086,0.0
0.0245787176682395,0.0
0.0251440104834788,0.0
-0.0393297968509717,1.0
-0.0395585408310909,1.0
0.0454065501839382,0.0
-0.0111219328582444,0.0
0.0472408521488294,0.0
-0.0294034431718717,1.0
-0.0232535103957414,1.0
0.0740235541125594,0.0
-0.0048964060023191,0.0
-0.0352010507058035,1.0
-0.0111628155877847,1.0
0.0768751897067565,0.0
0.0543789330540872,0.0
0.0923844526356221,0.0
-0.0260057532559766,1.0
0.0093631980448826,0.0
0.0152266186571612,0.0
-0.0261427054238486,0.0
0.0433674904287255,0.0
-0.0346778434087301,1.0
0.009979040732307,0.0
-0.029894159159828,1.0
0.0362833450460357,0.0
0.0224534014770546,0.0
0.0687374707690865,0.0
0.0187663632724146,0.0
0.0639468876282108,0.0
0.0988392089771726,0.0
0.0763704385850477,0.0
0.0257781947044965,0.0
-0.0493147462624654,1.0
-0.0316705864102975,1.0
-0.0194786563932832,0.0
-0.0306739124538758,0.0
0.0275213413775496,0.0
-0.0392893125338516,1.0
0.0061145406072834,0.0
0.0220148829780842,0.0
-0.0284304331023217,1.0
-0.0227170201872813,1.0
-0.0470995003656779,1.0
-0.0496874222496183,1.0
-0.0507612024915491,1.0
0.0341092559793,0.0
0.0774756819423624,0.0
0.0063449334107482,0.0
0.0665084879914137,0.0
0.0143081154547422,0.0
0.0567100711512118,0.0
-0.0292599379457868,1.0
0.0569604569659193,0.0
-0.0116386477485607,0.0
-0.0265593133124016,1.0
-0.0459191635229726,1.0
-0.0530023992379244,1.0
0.0068795036811398,0.0
0.0078300605884176,0.0
-0.0275511880626658,1.0
0.0117761593704528,0.0
0.0015361261464766,0.0
0.0636086563710074,0.0
0.065998307751749,0.0
0.0024647528972506,0.0
0.0336733942062642,1.0
0.0604081135411341,0.0
0.0334938118570206,0.0
-0.0215743800680604,1.0
-0.0144625436853737,1.0
0.0127346151695054,1.0
0.0194309299915667,0.0
0.0134203059949386,1.0
0.0405432424614149,0.0
-0.0044177671408338,0.0
0.0647717618369685,0.0
0.0006077719657425,1.0
-0.0163421134738069,1.0
0.0772386647587696,0.0
0.012798225212076,0.0
0.0166496551349544,0.0
-0.0414754349381474,1.0
0.0391247316411491,0.0
0.0022232316003978,1.0
-0.0401550835031756,1.0
0.0162760251413771,0.0
0.0414378427926324,0.0
-0.0265593133124016,1.0
0.0624610125920589,0.0
0.0679843037115992,0.0
0.05126548845333,0.0
-0.0627780494574088,1.0
-0.0159715680201726,1.0
-0.0398312017838909,1.0
0.0514880274215867,0.0
0.0623734292020241,0.0
-0.0418366424347868,1.0
0.0421266572088527,0.0
0.0005632764472869,0.0
0.0448006562163381,0.0
-0.0226692936686847,1.0
0.0270989328858937,0.0
0.0180125402979229,1.0
-0.0083587726997566,1.0
0.0333778030589708,0.0
-0.0158586970437741,1.0
0.071987091831587,0.0
0.0164711564100841,0.0
0.0039392299119836,1.0
0.0111514670344462,0.0
0.0530207773012403,0.0
-0.0175949106723175,1.0
-0.0048964060023191,0.0
0.0444548693367152,0.0
-0.0234859364186587,1.0
-0.0427211643582672,1.0
0.0124200323788767,0.0
-0.0256749597320363,1.0
0.0045270475822921,0.0
0.0529794703397348,0.0
0.0638402718548037,0.0
0.0066473094337309,1.0
0.0073640883555339,0.0
-0.0349802388192139,1.0
-0.0254039069032737,1.0
-0.0298802560626933,1.0
-0.0486837053813409,1.0
0.0413991796159323,0.0
-0.0108162169667749,1.0
0.0385968116525127,0.0
-0.0171070454952398,1.0
-0.0340847037357,0.0
0.0162011682179642,0.0
0.0586367830894498,0.0
0.0316561662246163,0.0
-0.0125678025790836,1.0
0.0763704385850477,0.0
0.002460343770796,1.0
0.0295376355812189,0.0
-0.0285041606149813,1.0
0.0273580989651871,0.0
-0.0115837228760934,1.0
0.0405432424614149,0.0
-0.0265434321022245,1.0
-0.0130408402129477,0.0
0.0611258331311817,0.0
0.0694865636543317,0.0
-0.0222397028525235,1.0
-0.0129117137384452,1.0
0.0095415437526478,1.0
-0.0496693586292545,1.0
0.0677642277486279,0.0
-0.0284114612679547,1.0
-0.0115216447877354,0.0
0.0745625569645032,0.0
-0.0279432569019591,0.0
0.0343621334552,0.0
0.0091150023444174,0.0
0.042650328395869,0.0
0.0354542299505606,0.0
0.0463156765334057,0.0
-0.0075659170772569,1.0
-0.0354963718186075,1.0
0.0699584071814687,0.0
0.0300300922824156,0.0
0.0073806645538763,0.0
-0.0004871055441669,0.0
0.0190351561177588,0.0
0.0363881942621678,0.0
0.0222033214641873,0.0
0.0350250712835454,0.0
0.0011953785856196,0.0
0.0081996993583351,0.0
0.0218670571293531,0.0
-0.0467513046893255,1.0
0.01588198644955,0.0
-0.0071414357938118,0.0
0.0211636576383475,0.0
-0.0167943192378845,1.0
-0.023197848940494,1.0
-0.0469612571568055,1.0
0.0612322835892471,0.0
0.0432733334132567,0.0
0.001346316498021,1.0
-0.0262193185029904,1.0
-0.0455955220057443,1.0
0.0612322835892471,0.0
0.0317058416674571,0.0
0.0813774237146967,0.0
0.0156475984484265,0.0
0.059040180526737,0.0
0.0481974307708203,1.0
-0.0248935040133961,1.0
-0.0007494648321087,1.0
0.0164908060697725,0.0
-0.0279173396804754,1.0
-0.0503110480362464,1.0
-0.0039423835266393,0.0
0.0218670571293531,0.0
-0.0134982725788244,0.0
-0.0289381956600667,1.0
-0.0096396994595287,1.0
0.0369133750979973,0.0
-0.0364401937943333,1.0
0.0031383467909499,1.0
-0.0317723746950806,1.0
0.0268920245638875,0.0
0.0530413041310218,0.0
-0.0376617432262926,1.0
0.0478606522166885,0.0
0.0241149516434247,0.0
-0.024101399527824,1.0
0.0513825028293542,0.0
0.0163802786400794,1.0
0.0768322310918173,0.0
0.0385812633824492,0.0
0.0189038642049323,0.0
0.020753783061403,0.0
-0.0378240229911894,1.0
-0.0082786886852097,0.0
-0.004799309699828,1.0
-0.0277591508283839,1.0
0.0471004139810295,0.0
0.0443848569203535,0.0
-0.0120638034724271,1.0
0.0548682012074371,0.0
0.0697154700552662,0.0
0.039893961800649,0.0
0.0686824946671101,0.0
-0.0334514484922348,1.0
0.0441807629503955,0.0
0.0503505031694152,0.0
0.05126548845333,0.0
0.0747910704128611,0.0
0.0225763097546995,0.0
0.054423485450105,0.0
-0.0279782147264166,1.0
-0.0187972287366265,1.0
-0.0327623938323199,1.0
-0.031494113549291,1.0
0.0040280716565949,0.0
-0.0166557876572825,1.0
0.0518948617587195,0.0
-0.0356325612487465,1.0
0.0221812127848441,0.0
0.0353119080203812,0.0
0.0224455174187835,0.0
0.0136190885664923,0.0
0.0205849652835931,0.0
0.0736201596397781,0.0
-0.0347807394718902,1.0
0.0235884188371267,0.0
0.0684425073522426,0.0
-0.0284114612679547,1.0
0.0483109480728735,1.0
0.052440541634477,0.0
0.0123131362535801,0.0
0.0389373241118908,0.0
0.0198756039987899,0.0
0.0431939748072072,0.0
-0.0014405666362159,0.0
-0.0319553158298929,1.0
-0.0381405633577151,1.0
-0.0115765280595273,1.0
0.0607337209153706,0.0
0.0091801357688437,1.0
0.074895217846239,0.0
0.0341092559793,0.0
0.0250290966720882,0.0
0.0334819097546793,0.0
0.0582312578131755,0.0
0.0002887279327588,1.0
-0.0367501834030448,1.0
-0.0201634171138614,1.0
0.0794206198067428,0.0
0.0447721727140631,0.0
0.0189025250108453,0.0
0.0165727006972466,0.0
0.0036548225778731,0.0
0.0421266572088527,0.0
0.0383427847979924,0.0
0.0713811465608894,0.0
-0.0314746440230267,1.0
0.0059336613190388,0.0
0.0122597146959854,0.0
-0.0046142724137042,0.0
0.0691764863070791,0.0
-0.0198894718802113,1.0
-0.0306739124538758,0.0
-0.0161843586067378,1.0
-0.0422034693941762,1.0
-0.0121767960906812,1.0
0.0636835076637895,0.0
-0.0228420645104756,1.0
-0.003330084231907,0.0
-0.0502223775934028,1.0
0.053321755922133,0.0
0.0496526313364334,0.0
0.0602670017637434,0.0
-0.0587509935963248,1.0
0.0395864510721368,0.0
0.0447721727140631,0.0
0.0363785854702297,0.0
-0.0069375020409732,1.0
0.0416094016388292,1.0
-0.0019437416261987,0.0
-0.0129117137384452,1.0
0.0387328210662906,0.0
0.0093870624506815,0.0
-0.0208904837343669,0.0
-0.0230749112933561,1.0
0.0557251127814958,0.0
0.0241149516434247,0.0
-0.0471469420877874,1.0
0.0423949815606704,0.0
0.0544339770432839,0.0
0.0499627949701385,0.0
0.0257665432111133,0.0
0.0529794703397348,0.0
0.0124873418765946,1.0
-0.0194786563932832,1.0
0.0062906942910671,0.0
0.043642338131105,0.0
-0.0208973457521167,1.0
-0.006932236923453,1.0
-0.0100847897767843,1.0
0.0510896484234286,0.0
0.0270326816947084,0.0
0.0695892033024439,0.0
0.0301696643455302,0.0
0.0468234052807674,0.0
-0.0129185991899005,1.0
0.0503892729817161,0.0
0.0552391945218976,0.0
-0.0253397183397965,1.0
0.0419624375601358,0.0
0.0995061945450986,0.0
0.0529794703397348,0.0
0.0122448378856315,0.0
-0.025830183281762,1.0
-0.0187417121899547,1.0
0.0508770490289979,0.0
0.0185556763796105,0.0
0.0385968116525127,0.0
-0.0449857078302008,1.0
0.0498952618000052,0.0
0.0527912848275876,0.0
0.0455000635687259,0.0
0.0528775753010932,0.0
3.96698500104623e-05,1.0
-0.0223931875912738,1.0
-0.0467513046893255,1.0
-0.0130483796213731,0.0
0.0229873807033516,1.0
0.0363327882408917,0.0
0.0608656949574202,0.0
-0.0016531910088707,1.0
0.0556336791406767,0.0
-0.0234676721989164,1.0
0.0074409238079067,0.0
-0.025145007807322,1.0
0.0177569428313127,0.0
0.0421266572088527,0.0
0.0436180768975955,0.0
-0.0072200583200917,1.0
0.0359370963528392,0.0
-0.0254039069032737,1.0
0.0022075957329681,0.0
-0.0244916716136113,1.0
0.0264310119904522,0.0
0.0401992887693784,0.0
0.0507135506078392,0.0
0.0146841045472099,0.0
0.0232323939482659,0.0
-0.0170875262228139,1.0
0.0296472526375936,0.0
0.0230006086137099,0.0
-0.0467725395501159,1.0
0.0261186227276191,0.0
0.0286804307457494,0.0
-0.0284888072082058,1.0
-0.0364509921672181,0.0
-0.0311398186139574,1.0
0.0288805328960141,0.0
-0.0525945212006951,0.0
-0.0357826226882387,1.0
0.0384235444358192,0.0
0.0359455597328808,0.0
-0.0185679860389007,1.0
0.0406218603076499,0.0
0.0607337209153706,0.0
-0.000185128634758,1.0
0.0030993120048048,0.0
-0.0516393763227966,1.0
0.0694865636543317,0.0
0.0026089876578159,0.0
-0.0004634397288565,0.0
-0.0114158112176932,0.0
0.0353119080203812,0.0
0.04682551918391,1.0
0.0115412537224266,0.0
0.039652182855162,0.0
0.041187584862127,0.0
0.0474699972678632,0.0
-0.0227170201872813,0.0
0.0543765221146194,0.0
-0.0077055736057319,0.0
-0.0173610806781602,1.0
-0.0585678431185373,1.0
0.0087482588073941,1.0
0.0556365650557585,0.0
-0.0382779317657152,1.0
-0.0419775350435813,1.0
0.0549258178446213,0.0
0.0147751704528931,1.0
0.0514412963502088,0.0
0.0484248850220655,0.0
0.0431939748072072,0.0
0.0773802581124529,0.0
0.0582947952931638,0.0
0.0481193918512496,0.0
0.0558349316190117,0.0
0.0480770449117616,0.0
0.0246488652474914,0.0
0.0095415437526478,0.0
0.0096189740093657,1.0
0.0809557340765402,0.0
0.0860154428081427,0.0
0.0139441894791233,1.0
-0.0245208958411161,1.0
0.008078603511642,0.0
0.0770165335107034,0.0
0.0420236821496425,1.0
0.0333648175713147,0.0
0.0070304254019714,0.0
0.0189196599269348,0.0
0.0248831932970504,0.0
-0.015207008100748,1.0
-0.0392727639092296,1.0
0.0733645343438707,0.0
0.0202188373464713,0.0
0.0662415599690229,1.0
-0.0473608094292218,1.0
0.0278521543210288,0.0
-0.018889751706491,0.0
-0.0357826226882387,1.0
0.0708691317237655,0.0
-0.0289627484461738,0.0
0.029403255235075,0.0
0.068840253279975,0.0
0.0655669708660269,0.0
0.0917926194501039,0.0
0.0433800754134883,0.0
0.0705707644400063,0.0
0.0022232316003978,0.0
0.0376036051766797,0.0
0.0099899360238668,1.0
0.0564973479470824,0.0
0.0068842521198041,1.0
0.0651255415161316,0.0
0.0213739135037432,0.0
-0.0276807426261877,1.0
0.0528592308949886,0.0
0.0195296772931726,1.0
0.0413991796159323,0.0
0.0131018027636135,0.0
0.0513825028293542,0.0
-0.0079965884121013,1.0
-0.0135661492229722,1.0
0.0356085609786953,0.0
0.0326724629493437,0.0
0.0146667723789749,0.0
0.0431939748072072,0.0
-0.0383545158405207,1.0
0.0452904535461472,0.0
-0.0333491619162876,1.0
-0.0468856728507197,0.0
-0.0154891950982034,1.0
0.0163472949460725,0.0
0.0228890518746321,0.0
0.0534270741565969,0.0
-0.0507781287587393,1.0
0.0626408437209695,0.0
-0.0043055648430176,1.0
-0.0155994725952697,0.0
0.0609298959547087,0.0
-0.0055177649615767,1.0
0.0286804307457494,0.0
0.0070304254019714,0.0
0.0665835657415998,0.0
-0.0022067139264654,1.0
0.0551773354275833,0.0
-0.0428494862706303,1.0
-0.0448746437659591,1.0
0.0797941805463901,0.0
-0.0283106668415816,1.0
0.0233240930709635,1.0
0.021283317410853,0.0
0.0246587943783464,1.0
0.0022232316003978,0.0
0.0884389563850277,0.0
0.0468684062125752,0.0
0.0767924582776454,0.0
-0.0004450315393686,1.0
0.0138677041877235,0.0
-0.0372970763494504,0.0
0.0537989634283222,0.0
0.0325975502719674,0.0
0.0771935992512912,0.0
0.0270979915721222,0.0
-0.0171643692533611,0.0
0.0297178458074999,0.0
0.0534265602831018,0.0
-0.0332468457780375,1.0
0.0320331575594456,0.0
-0.0469112131641991,1.0
0.0022069672244916,0.0
-0.0085811801250582,1.0
-0.0251696992483722,1.0
0.0413730254747942,0.0
-0.0233675904443992,1.0
0.0625269617627615,0.0
0.0559429013127424,0.0
-0.0187199405149923,1.0
0.0223686935099103,0.0
0.0503892729817161,0.0
0.0417497392477991,0.0
-0.0098997002561329,1.0
0.0138565939567312,1.0
0.0505994658091621,0.0
0.0673452904953352,0.0
0.0308355653009088,0.0
0.0525789436619182,0.0
0.0698097570549155,0.0
-0.0387343210945388,1.0
-0.0422034693941762,1.0
0.0702674348326687,0.0
-0.0193667816555246,1.0
-0.0374243106048954,1.0
-0.0261442045284983,1.0
0.0420188426412159,0.0
-0.0059859988246834,1.0
0.0240230338645562,0.0
0.0293724853121687,0.0
0.0377263717237775,0.0
0.0638402718548037,0.0
0.0055327747571231,0.0
0.0740643872723992,0.0
0.0823317533048792,0.0
-0.016707103356569,1.0
-0.0082637479791516,0.0
0.0377263717237775,0.0
0.0158197188576186,0.0
-0.0347332240028192,0.0
-0.0502101913847231,1.0
0.0564326077839991,0.0
0.014911670610149,0.0
-0.0330398864636273,1.0
-0.0317919891160533,1.0
0.0162760251413771,1.0
0.0588361016565585,1.0
0.0376538069386438,0.0
0.0569664903165892,0.0
0.0274498684746672,0.0
-0.0217193245163757,0.0
0.0140896877476895,0.0
0.0201705532109692,0.0
0.0760757683661822,0.0
-0.0118809412379223,0.0
0.004158594251132,0.0
0.0611034344934445,0.0
0.0467821937662769,0.0
-0.0474426374848355,1.0
0.0478717552960958,0.0
0.0592989396618466,0.0
-0.0249413876867709,1.0
-0.0118445213942044,1.0
0.0138872246201143,0.0
0.0037764556643325,1.0
0.0143193604395549,0.0
0.0343621334552,0.0
-0.0649875944161235,1.0
-0.0219113889703515,1.0
0.0860154428081427,0.0
0.0521027224656121,0.0
0.0329204197510832,0.0
0.0499627949701385,0.0
0.0499627949701385,0.0
-0.0343870598878058,1.0
0.0202407215107468,0.0
0.0760356878387372,0.0
0.0730910769308965,0.0
0.0270382518680117,0.0
0.0318493368150769,0.0
0.0073806645538763,1.0
0.0034817667552331,0.0
-0.0135745542994731,0.0
0.033682260230472,0.0
-0.0415527805185317,1.0
-0.0130483796213731,1.0
0.0888959729796667,0.0
-0.0007265816475197,0.0
0.0453381950719192,0.0
0.0486609086030962,0.0
3.96698500104623e-05,0.0
-0.0317511347577739,1.0
0.0139441894791233,0.0
0.0527912848275876,0.0
0.0788023173347794,0.0
-0.0336180534090522,1.0
0.0665084879914137,0.0
-0.0048950182944275,0.0
0.0694865636543317,0.0
0.0385968116525127,0.0
0.0013871857763947,0.0
0.0611366540628634,0.0
-0.0649875944161235,1.0
0.0429268649804055,0.0
0.0443187495039892,1.0
0.03526911562974,1.0
0.0508770490289979,0.0
0.0070910441566853,0.0
0.0170906272673211,1.0
0.0285532564912023,0.0
-0.0088912077462927,1.0
-0.0069139831340132,1.0
0.0187718482029567,0.0
0.0179618620995872,0.0
-0.0017382580697875,0.0
0.0336735958333123,0.0
-0.0193222735218727,1.0
0.0680193335776213,0.0
-0.0167633356700402,1.0
0.0716433219596062,0.0
0.0663806458870015,0.0
-0.0099885431614614,0.0
-0.0067176186110154,0.0
-0.0211423362492458,1.0
-0.0039891411830505,1.0
0.0087937045117056,0.0
0.0088532554606331,1.0
0.0909209126649727,0.0
0.0773802581124529,0.0
-0.0123177380901739,1.0
0.0251115391409759,0.0
0.0182589574794701,0.0
0.0249324329460239,0.0
0.0361879111353216,0.0
0.0529794703397348,0.0
0.0290497094267419,0.0
-0.0305787078164566,1.0
0.0342392842730626,0.0
0.0014142989066864,0.0
-0.0114542786487237,0.0
0.0742391056996295,0.0
-0.0097838450116629,1.0
-0.0487399796165276,1.0
-0.0210061891075019,0.0
0.0655657102666681,0.0
-0.0120211021203338,1.0
-0.0192505760884784,1.0
0.0189025250108453,0.0
0.0350315582377953,0.0
-0.0460124525962609,1.0
-0.0172670377433809,0.0
-0.0582732746260121,1.0
0.0549258178446213,0.0
-0.0308963889573293,1.0
-0.011640771411061,1.0
0.0311463450811371,1.0
-0.0055932325992657,0.0
-0.009059255782298,1.0
0.0552639759981829,0.0
0.0730910769308965,0.0
0.0715464429065974,0.0
0.0282735274248707,0.0
0.0227375444643335,0.0
0.0807155357180333,0.0
0.0040994050071486,1.0
-0.0288473806242634,1.0
-0.0149768004990759,1.0
0.0123429262931749,1.0
0.056753783327028,0.0
0.034932495962114,0.0
0.029720398776307,1.0
0.0143193604395549,1.0
0.0561295064431119,0.0
0.0163929385468596,0.0
-0.0320411937319272,0.0
0.0353459121089902,0.0
0.0249199818772167,0.0
-0.037411029061515,1.0
0.0379924887014201,0.0
0.0571291738516998,0.0
0.0471004139810295,0.0
0.0481193918512496,0.0
-0.0012433449961152,0.0
-0.0075659170772569,1.0
0.0253659304692226,0.0
0.0031426946686571,0.0
0.0081513398919527,0.0
0.044598329904588,0.0
0.0171354877518515,0.0
-0.035066221793886,1.0
0.0143081154547422,1.0
0.0670271988336946,0.0
-0.0346661798331609,1.0
0.0733645343438707,0.0
0.0429508029978128,0.0
0.0740989351818565,0.0
0.0173385913247443,1.0
0.0590819880955396,0.0
-0.0451637101273005,1.0
0.0122191569498995,0.0
0.0590250294200297,0.0
-0.0405215480184292,1.0
-0.0284888072082058,1.0
0.0214998272383695,0.0
0.0524619663074611,0.0
-0.0103194226311273,0.0
-0.0389252305078787,1.0
0.0193075706957936,1.0
0.0520224812016149,0.0
0.0340331995322512,0.0
-0.03606094355299,1.0
-0.0254682296387338,0.0
-0.0373681188596968,0.0
-0.0264766688327737,1.0
-0.0232688507383131,1.0
0.0056179280103694,0.0
0.0182637475111853,1.0
-0.0221407259391815,1.0
0.0380843959950561,0.0
-0.0007494648321087,0.0
0.0146596301843156,0.0
0.0273618768781883,0.0
0.0445750082268837,0.0
0.0680301772833005,0.0
-0.0468969976600362,1.0
-0.0482192411446551,1.0
0.049762126554978,0.0
0.056753783327028,0.0
0.0199143397647127,0.0
-0.0489247106473836,1.0
-0.0138453143050857,1.0
-0.0047249973582814,1.0
0.0380654151021946,0.0
0.0763274979569417,0.0
0.0350315582377953,0.0
0.0115335818957966,0.0
-0.0146974385771568,1.0
0.0748813817595038,0.0
0.0101895283689989,1.0
-0.0125436458997938,1.0
-0.0141145846096316,1.0
0.0569664903165892,0.0
-0.0129117137384452,1.0
-0.0086542709519414,1.0
-0.0194786563932832,1.0
0.002460343770796,0.0
0.0524683449376203,0.0
-0.0420611990409884,1.0
0.0115412537224266,0.0
0.052089778354235,0.0
-0.0271656595228105,1.0
-0.0519706518854458,1.0
0.0390958021986071,0.0
0.0250699287368027,0.0
0.0066473094337309,1.0
0.001346316498021,1.0
0.0261186227276191,0.0
0.0274637388033604,0.0
0.0273596429925178,0.0
0.0825026322312098,0.0
0.0673016413522347,0.0
0.0123131362535801,1.0
-0.0201303127636621,1.0
-0.0265164187869037,1.0
0.065616771926592,0.0
