feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target_1,target_2
9.2270869468025,9.60833937071247,2.18340214538353,8.87423039789867,4.01140388740827,-1.52067768656617,-0.794831336109503,-1.6958948647326,0.489566536263134,0.200846483045254,0.632963003547371,0.668981278097209,0.0228890518746321,0
2.48791656679213,8.07287288756863,2.72347863769758,9.39252565765554,2.03879249779339,-0.531654597926932,-0.551348929706146,-0.95578897016031,0.422184108475114,0.837645208514998,0.72340770905127,0.529114943309963,0.0277881221646109,0
5.51996231792917,1.95808000804312,7.32823847708781,2.78981610688805,3.87808936495209,-1.36930631494697,-1.08232178972519,-1.42646126027993,0.651887912326808,0.422858245503127,0.250010374167566,0.539779406540468,-0.0050429605662614,1
6.96823967601501,8.37776804390185,8.1432076787466,8.24257884983465,3.96778548233703,-0.557729135817965,-1.98703861250936,-1.4230177340097,0.794235661977221,0.361280367936037,0.880557253942591,0.702631902636184,0.0863104444107565,0
9.52566534984349,4.99135492231917,5.21051979492172,3.91587197491797,3.00540193895615,-1.5539865815673,-0.659109647945582,-0.792305709443265,0.995682815998809,0.071410217880538,0.0602184295507288,0.905614109956165,0.0286088552556992,0
5.48219927298202,4.89067426386614,8.73539596994809,7.40238610394623,2.93899129277993,-0.711521332835092,-0.557653940056206,-1.66981601988863,0.216940464228974,0.285608934418721,0.959997045006488,0.212945938285333,0.0359427379612553,0
4.76151069419212,2.2237795977583,2.64203176121064,7.55877770238488,3.59913258666003,-1.60008215875756,-1.05467738778935,-0.944373040113121,0.971352467815045,0.300028846652944,0.512987238595538,0.719929989576875,0.0424783972474973,0
9.63834944412945,2.08027366995367,3.36308304394669,4.03113696709274,2.93973874606683,-0.637977828989609,-0.584640826389077,-1.71712009068814,0.703569512770263,0.778086591068613,0.833185074693742,0.789359164937948,0.0125180179907798,0
2.83722150114937,8.24419206656994,0.724832379310927,9.39878741742936,2.68692737146227,-0.836726337801048,-0.956175486147148,-0.894025547514076,0.799332055939761,0.0953600389701186,0.251985331363453,0.153553754411202,-0.0485286779409173,1
7.80952660298416,6.21963228856035,5.0075186499989,3.87934261155569,5.19331358647537,-1.96422780167188,-1.50971408731098,-1.71937169749251,0.286619199093992,0.65234841677107,0.198073909047788,0.744126084500068,0.0327521438051174,0
9.44625980512273,2.37782997223237,1.96991051584184,5.3400444514712,2.56612813962746,-0.568647029471653,-0.981560108796705,-1.0159210013591,0.711751925037443,0.501831552293425,0.669675107075362,0.625228924586474,-0.0002038187619247,1
6.66147059602358,3.29288609150517,4.12042728133148,7.04362080787794,3.99835195658994,-1.25711257905414,-0.893431060789223,-1.84780831674658,0.662858917809955,0.141908312951898,0.0916360426927358,0.439057080920067,0.0095156972251903,0
2.32203069794332,2.2864708440696,7.73978323287906,2.95970612075108,2.72350573852885,-1.1935480896191,-0.754760859593318,-0.775196789316437,0.481989836727077,0.523574431230404,0.979081103790119,0.0601445676079846,-0.0002411428016415,1
2.70549194153224,9.84847270705657,1.67351780408168,6.40822406326055,3.78060018512858,-1.00215677854429,-1.99036887419802,-0.788074532386265,0.911080802524041,0.253133195350807,0.190367981711059,0.325511222434899,-0.0436841684094371,1
9.3307544954238,6.84795539662894,2.3912291346364,9.64339930193473,5.21488005772108,-1.83918625826873,-1.44463747653632,-1.93105632291603,0.912079380678536,0.281284524515729,0.0510801657900377,0.433938636198108,0.0416089029170608,0
9.41473581882692,7.11906433284528,3.39660621314633,3.13996475379408,4.57523555303402,-1.66817398912183,-0.962289851370035,-1.94477171254216,0.235566797881636,0.949815970190399,0.940968306659157,0.380462888681374,0.0436047487716725,0
8.6026671888258,3.13285019838219,4.00247858420236,1.32480011826357,2.61059619298009,-1.05330998648454,-0.811488799998699,-0.745797406496853,0.423401058434199,0.875597887346881,0.0606619375426893,0.596136659679122,-0.0563240295808858,1
4.6412488900241,9.27324192737093,5.83538920661408,4.59153706351939,2.95849808364092,-0.719881224331364,-1.29600531942482,-0.942611539884738,0.824980938094428,0.765051097325949,0.236221616566433,0.567832690713516,0.0533283404675661,0
0.884329734717205,8.80126678259644,1.65859272733686,7.2172220371777,3.99451969743205,-1.91190350912726,-1.40430549814139,-0.678310690163402,0.591812813685029,0.657336193882651,0.992665895796509,0.0883940340714424,-0.0261423433555278,1
9.62011150308846,8.76234937738046,8.28043192487976,4.29534846136195,4.2029875438219,-1.55220759605677,-1.54697346502231,-1.10380648274282,0.948873369850027,0.512341148587026,0.154891622801569,0.76639885436592,0.0568927326778368,0
7.95424262916318,6.73724987152824,5.09444929969723,2.66400057649151,3.70815130895673,-1.83464294051672,-1.00974548876956,-0.863762879670446,0.271793529824476,0.777053855499449,0.358477275399803,0.806229951556933,0.0338804883306319,0
9.95071435950562,5.22853299928268,3.59964643577752,8.47437123436299,3.148811422456,-0.541551084733941,-1.30758466558045,-1.29967567214161,0.548213426663133,0.0506417995697621,0.54689191487007,0.284012897873254,0.0034522372534926,0
4.47916205363417,9.53220008682282,8.22917863260606,9.45529922662205,4.72202877553232,-1.33806777513325,-1.43544574264197,-1.9485152577571,0.223197554422922,0.30116195274682,0.770830452752322,0.2176438253155,0.0301831775508896,0
7.69554028153005,6.78724973260649,0.915779289244185,6.46757065047075,3.77679049170872,-0.726108428860293,-1.51027652030392,-1.54040554254451,0.529216515128599,0.780081157004756,0.10911546575164,0.251294550490101,0.0316914778699875,0
7.77534187551058,4.42020423932839,5.80137892580273,0.615010872961231,3.19463674617967,-1.27763203206725,-1.24003453938019,-0.676970174732234,0.970797521687003,0.279749343423225,0.25690129244356,0.0838454558615887,0.0219422114574542,0
7.85133689657465,2.30442035962865,5.0767146715336,7.27689737064795,3.10040988064043,-1.32088060826715,-0.504209067734657,-1.27532020463862,0.602717725884747,0.979453411680464,0.872309390329764,0.144489141733698,0.0371664154916657,0
6.82331870477014,2.46157665926673,3.80675779192311,1.60390068311846,3.07349815618865,-0.873550394291943,-0.768100879231456,-1.43184688266525,0.413074766406027,0.184980348990962,0.226854306276786,0.288824139139904,-0.0293055407338021,1
6.90387864149506,6.5262745487515,2.13399219174589,8.28004882696753,4.53621052098155,-1.94527749624446,-1.76400044469249,-0.826932580044598,0.537796649608329,0.617945313665487,0.518107081867052,0.784196910291573,0.0535664387132752,0
8.39626862039923,8.66074577730995,2.17845849799924,2.96356840517533,4.71340090515185,-1.43244499639642,-1.43135564267392,-1.84960026608151,0.970996814649469,0.917364186690823,0.661570271103078,0.944067236133502,0.0542205231121621,0
4.59357257906479,1.99197423389913,4.52271632337786,4.82798883330072,3.58442591552679,-0.751331778570823,-1.14646678781785,-1.68662734913812,0.199383695033018,0.180178728755973,0.418162419215734,0.490005096717288,-0.0241584745995641,1
5.6534352931813,8.74859305980136,1.31349502969179,3.0234039325258,1.81415348809955,-0.627622942667547,-0.637646637464431,-0.548883907967573,0.987664191255105,0.78397031868069,0.0604304610513896,0.234958576384329,0.041187584862127,0
6.48948033246088,7.17259540855073,6.46774599263413,2.709314690693,2.73651324454617,-1.50932041537311,-0.692650390662614,-0.534542438510444,0.309425549829112,0.890356667539756,0.239655786876477,0.343644845333536,0.0314284703823315,0
4.80609979774348,3.20887613155866,0.978794830066164,5.1330213785496,3.42465339319875,-1.22737809770887,-1.19357377290725,-1.00370152258263,0.891216312873802,0.907405053414386,0.30706072024363,0.583519640210894,0.0556366951565303,0
1.39758627237732,6.24331290294528,1.43712596584002,5.45572180910966,3.84266622683796,-0.844914948855445,-1.3735592351182,-1.62419204286431,0.633491372485338,0.232255506862882,0.309908530520464,0.401737282337882,-0.0323299579989367,1
8.61155268704938,7.69297344182328,0.554371412932069,1.56694479410775,3.70626973827261,-0.62830942947031,-1.96753864845054,-1.11042166035176,0.441869682009626,0.760109279807013,0.177812555895984,0.905941427819524,-0.0072220699288268,1
5.95500111020906,0.882765459322312,5.23667825270337,1.91134693406725,3.0814529440092,-0.682189414949424,-1.75460966304651,-0.644653866013268,0.38336026302238,0.884717669608408,0.537384594296431,0.0990121205441619,-0.04862098892129,1
2.37342597768216,1.20636112129294,6.85186204705258,2.21347494021259,5.2088840371554,-1.91354889044418,-1.66087054486414,-1.63446460184708,0.545148202952611,0.154727289661644,0.976308872325205,0.729017384546532,0.0028200590750168,0
1.21191542455717,8.2719913379021,0.500788152733829,8.10862000685256,4.36137422039746,-1.98187415331086,-0.585580103633588,-1.79391996345301,0.597473370467403,0.841466751046648,0.426015858350573,0.186603703859551,-0.0242118276031289,1
4.71594200639913,4.67662728880682,2.44063042580815,7.7796611195014,3.59292064019234,-1.11074293312444,-0.995734272274666,-1.48644343479323,0.744708566335448,0.845244689515893,0.961809042051922,0.152271306497522,0.0571284148235092,0
2.24423711827543,7.80953917622395,7.19447943393992,8.29334283698325,2.43039957301312,-1.250221968257,-0.517186098193668,-0.662991506562452,0.363491052281908,0.773569316649066,0.136524574366882,0.082320326716064,-0.0023357938174564,1
0.993257580508455,3.98556935976831,8.30260742239599,7.00736633749071,4.08105909804051,-1.21238615407111,-1.90857164044412,-0.960101303525281,0.0873901987826219,0.648293994773987,0.429890358491366,0.844857380412392,0.0374865922577238,0
4.12968157494648,9.99680198776068,4.6924684106802,5.71952728392767,4.50172747922541,-1.46406507278787,-1.18120008150858,-1.85646232492896,0.632017180093569,0.646411354875875,0.430785880739794,0.228173278767623,0.0240011912687016,0
1.22028851997451,2.57597026334612,8.23842009609335,9.40197634188179,3.17248812589156,-0.604641265850049,-1.01864991129136,-1.54919694875015,0.660717138265875,0.342151397369587,0.60702451780819,0.920201181647088,0.0181308938032991,0
8.50158492008253,7.32245354847473,5.81584935526188,8.67013683366263,3.1587012163132,-1.25510911879707,-1.08349788734735,-0.820094210168777,0.242129684288276,0.499773922749155,0.507040160467487,0.165685809056764,0.0230359978603926,0
6.81464637762065,4.64017125213089,1.86988708467731,7.61130341488683,3.28929204579515,-1.50819768157095,-0.641415160314122,-1.13967920391008,0.830201445533113,0.766935916146828,0.342231798397809,0.929598899786587,0.0730664177192203,0
0.578658730257093,3.36866335711458,1.07241645707437,3.60520109506907,3.57824690130131,-0.719260257328977,-1.19604345599725,-1.66294318797508,0.887131314287555,0.843607412828496,0.790509242442687,0.78445329295508,0.0056166068019238,0
7.21444951346822,2.26590639308793,3.88905936892566,9.01266305188659,3.67526629530766,-0.722557122071774,-1.24924597242725,-1.70346320080864,0.837424500385221,0.599087796794376,0.975244532544494,0.772472138511899,0.0610516014664269,0
2.11848159257842,7.12148720764674,7.05106903612063,6.03803042045506,3.74043078120951,-1.7180987016715,-1.45690370344884,-0.565428376089165,0.23470138278257,0.128952922565928,0.865395091184445,0.861128656470368,0.0495980142937438,0
7.96099878562022,6.14396899490227,1.30038782163826,6.39404164706956,4.00125342693368,-1.4364142834598,-1.43784263986367,-1.12699650361021,0.938887912799947,0.324340563343745,0.928867285773028,0.320599579696859,0.0182575007004748,0
1.84936126884685,6.30894368000264,2.91132183955322,1.8893842523569,4.60338342132934,-1.55499877916758,-1.82810764778595,-1.22027699437581,0.304556965686684,0.625767900707516,0.105735043225836,0.486937959456211,-0.0346016054126912,1
2.16598054423471,3.97724593491096,6.41715696435075,0.630216804659972,4.63793093966396,-0.983369373459148,-1.78971465014388,-1.86484691606093,0.834296015489465,0.357786486371142,0.190426027060187,0.821065065711661,-0.0348947384460643,1
8.40088143295811,2.32356399629994,3.28818882851332,4.31018704920601,2.36636902330848,-0.715602562658093,-1.08768390308958,-0.563082557560806,0.525681207095737,0.222670935939905,0.579851278604999,0.888429541311038,0.0225226891111148,0
6.64441362938799,8.33007320642016,7.57650769518496,1.89941535230705,4.01269762684187,-0.622881673020113,-1.8022393885509,-1.58757656527086,0.634736957488122,0.866312233630478,0.137680447878517,0.644106839846596,0.0348961475769554,0
6.03928569628099,9.45901441640641,4.82161102721653,5.65795292040551,3.64985312186451,-1.45996846848824,-0.909874016046012,-1.28001063733026,0.0909366944360349,0.0600265116289898,0.877185078302997,0.562673485193393,0.0196854744185448,0
4.03057389129171,7.13721369543099,3.79935666978734,9.96192156455409,3.17272932743709,-1.82757124188602,-0.548515668953094,-0.796642416597973,0.756200126382457,0.724137371767247,0.158364287292737,0.811085400229166,0.051960965505544,0
5.87240180717146,4.28686039714903,2.7712229846605,5.0768007200798,3.43752810247274,-1.80982816630158,-0.848239131790609,-0.779460804380546,0.803681067533263,0.666257695038398,0.810384938510482,0.993045408418755,0.0965043631951967,0
3.17343710603269,6.86150124101184,8.10777863852547,8.61418391175743,3.45122215953518,-0.994077160782681,-1.52014980377563,-0.93699519497687,0.52297464882415,0.687829933533911,0.859152471633373,0.842685630702541,0.0784145988441489,0
6.64521542021178,2.80792762446292,9.96681260957335,3.79401272462776,4.30027169536427,-1.46739281668777,-1.90985603518867,-0.923022843487828,0.226325409123163,0.89936397754477,0.296626363563447,0.930102461740423,0.0078336597814926,0
7.55241143422083,5.53769215476615,8.94793329221715,6.01862013829353,3.2018369997985,-1.22708009916301,-1.06219285048973,-0.912564050145761,0.0836309043813834,0.839038919684906,0.733286170763747,0.900728135109826,0.0740643872723992,0
2.77436291040868,2.24460997757218,0.701701330160559,4.51551220264516,2.62849141027936,-0.537216249285033,-0.781896722637571,-1.30937843835676,0.455392096894839,0.854016532015465,0.480259014919709,0.980324964156739,0.0230509047832719,0
8.93518754602052,3.7739971311246,4.25202166638768,1.42144989168465,2.7418441003553,-0.563887748322799,-1.07186674881987,-1.10608960321263,0.273973653608545,0.796068561795059,0.840873979785307,0.738929434368914,0.0173926840764459,0
4.09706937211659,5.30854380379474,9.22096182450786,5.89182728808686,2.903638982129,-0.909141717433394,-0.508686131513677,-1.48581113318193,0.121745981239993,0.543538654269875,0.781514847170402,0.131342451784303,0.0242365269933175,0
2.28342647877402,3.94218589640114,9.17565720940658,2.73939063758325,2.57789268667832,-0.973335396422457,-0.749892325997376,-0.854664964258485,0.142318725697352,0.998023798375658,0.491596740610747,0.846643799000735,0.0092963003082677,0
8.54394227186658,5.00571495029214,7.82864079796955,7.34437621284988,5.10864203327615,-1.95174323661864,-1.66418769762052,-1.49271109903699,0.87787169060289,0.190717064909241,0.49857088513891,0.977524939778333,0.0782855070815483,0
1.69091255668722,4.73253582962245,8.05136021305028,6.44377484575828,3.96289336863784,-1.70732344066037,-1.19284865699252,-1.06272127098495,0.641017843972173,0.986174846134952,0.550601597952604,0.872293632313771,0.0642400427417567,0
8.85871012033222,1.77820203931653,5.71389366155795,3.34731935264338,3.33475101124276,-1.26319984156698,-1.49235932889724,-0.579191840778536,0.071851169111107,0.529710237261808,0.463619869359178,0.641581407272812,-0.0298802560626933,1
2.64974903937804,6.74917771808141,7.35477106644023,7.23257503325368,2.94442879731884,-0.894394104701444,-1.34781571594782,-0.702218976669572,0.935270355706181,0.139911213481653,0.272018681979178,0.86593022101684,0.0288607201146226,0
1.75971528860355,8.15837494003813,7.08652428048617,8.68848963787543,3.2214738900856,-0.541790463385673,-1.02706938261773,-1.6526140440822,0.970509347224936,0.593806518085093,0.444815476259735,0.227457489584805,0.0057144824577689,0
6.99920870915215,9.10924671643764,3.7840659093988,4.26778760341917,4.42966882280625,-1.85713917685067,-0.670396827477973,-1.90213281847761,0.261792854117035,0.0779296721686504,0.542883858522323,0.469931041283024,-0.0173849069339299,1
9.59656548388657,5.45942612689754,4.18481293052558,5.2250882083999,4.15855917071193,-1.68318946784851,-1.96475366540744,-0.510616037455981,0.851203361562749,0.910507583833486,0.166402771092389,0.55798429972323,0.0611034344934445,0
0.785790164916392,6.9326780125726,9.23757253902369,8.60247962497949,4.4939079965261,-1.33363799478265,-1.28139300869954,-1.87887699304391,0.974400805531656,0.156956413019922,0.53491911305815,0.936175081002506,0.0105955384354867,0
1.12061885417323,4.11026270705797,7.0458131680306,2.75696695449522,3.96709238706068,-1.78230865697762,-1.1938993377884,-0.99088439229466,0.823504448348717,0.273524621862054,0.489883174289652,0.485687537677904,-0.0230615038299182,1
9.14790880197798,4.0371328856478,0.731065250802494,5.63341647084996,4.15944018523917,-1.14079746645211,-1.2766037219178,-1.74203899686926,0.108638895999456,0.889319050361982,0.173514424392587,0.0922761063063389,-0.0395034377879123,1
9.6431333266026,7.5653891945895,4.22752135930613,8.19029644632612,3.21225316986244,-1.26553358436172,-1.10955178569236,-0.837167799808364,0.55762753872489,0.513929083422429,0.986703711307682,0.526858087498711,0.0629911235680179,0
2.11979040966961,3.79775664591796,6.94865794365717,4.80728319311657,4.98643305885089,-1.59481359354014,-1.57297337016283,-1.81864609514792,0.549310634252005,0.665606712012276,0.608839065854676,0.80836499244726,0.0529464454766411,0
